stop_lat,zone_id,stop_lon,stop_id,stop_name,location_type
53.340859786,,-6.25840386925,8220DB000793,"Dublin City South, Dawson Street",0
53.3909828769,,-6.09067728378,8240DB000553,"Sutton, Howth Road",0
53.5242348516,,-6.16072276404,8240DB003853,"Lusk, Station Road (Rathmore Road)",0
53.4109617027,,-6.37601723285,8240DB005071,"Corduff (Fingal), Cruiserath Road",0
53.3878416197,,-6.38306155734,8240DB001904,"Blanchardstown, Springlawn Estate",0
53.3835372604,,-6.3924397855,8240DB001902,"Blanchardstown, Clonsilla Road",0
53.385249886,,-6.38747436943,8240DB001903,"Blanchardstown, Broadway Road",0
53.3888326455,,-6.07321221125,8240DB000557,"Howth, Outside Train Station",0
53.3712178544,,-6.30116950756,8220DB000826,"Cabra, Near Train Station",0
53.326957282,,-6.36590823658,8230DB006147,"Fox & Geese, New Nangor Road (Willow Road)",0
53.3323312377,,-6.21050778752,8220DB002804,"Sandymount, Newgrove Avenue",0
53.3906145259,,-6.08619801176,8240DB000554,"Howth, Howth Lodge Hotel",0
53.3430357114,,-6.24985957693,8220DB002809,"Pearse Station, Outside Train Station",0
53.3888976951,,-6.07947904127,8240DB000555,"Howth, Laneway Howth Castle",0
53.4495775045,,-6.18346398421,8240DB007616,The Warren,0
53.2951494846,,-6.34122962986,8230DB002424,"Tymon North, Castletymon Green",0
53.3185468354,,-6.28915289129,8220DB002484,"Kimmage, Larkfield Park",0
53.3197915765,,-6.29133967376,8220DB002485,"Kimmage, Sundrive Road",0
53.3210753974,,-6.29311972472,8220DB002486,"Kimmage, Sundrive Road",0
53.321816377,,-6.29528179713,8220DB002487,"Kimmage, Stannaway Road",0
53.3197445023,,-6.2743345579,8220DB002480,"Rathmines, Kenilworth Square East",0
53.3187380715,,-6.27808269931,8220DB002481,"Harolds Cross, Kenilworth Square North",0
53.3189206311,,-6.28139262666,8220DB002482,"Harolds Cross, Clareville Road",0
53.317597986,,-6.28441772238,8220DB002483,"Harolds Cross, Westfield Road",0
53.5499090066,,-6.10177555727,8240DB003828,"Ballykea, Skerries Road",0
53.3203554287,,-6.29871745783,8220DB002488,"Kimmage, Stannaway Road",0
53.319415202,,-6.30085632158,8220DB002489,"Kimmage, Stannaway Road",0
53.3179148923,,-6.27958681713,8220DB001295,"Harolds Cross, Harold's Cross Road (Rathgar Avenue)",0
53.2995447684,,-6.34641548548,8230DB002429,"Tymon North, Tymon North School",0
53.339723021,,-6.34265370104,8220DB002648,"Ballyfermot, Decies Road (Garryowen Rd)",0
53.3391105767,,-6.34580104129,8220DB002649,"Ballyfermot, Decies Road (Ramillies Rd)",0
53.2983359494,,-6.34350660915,8230DB002428,"Tymon North, Tymon Park",0
53.3411821363,,-6.31973969643,8220DB002642,"Inchicore, Grattan Crescent",0
53.3415322602,,-6.32098745488,8220DB002643,"Inchicore, Sarsfield Road",0
53.3420874263,,-6.3100172528,8220DB002640,"Kilmainham, Kilmainham Jail",0
53.3419660073,,-6.31541363492,8220DB002641,"Inchicore, Camac Court",0
53.3414944858,,-6.3336792599,8220DB002646,"Ballyfermot, Decies Road (O'Moore Road)",0
53.3406470674,,-6.33800739822,8220DB002647,"Ballyfermot, Markievicz Park",0
53.3419905931,,-6.32738226563,8220DB002644,"Islandbridge, Sarsfield Medical Centre",0
53.3416965344,,-6.33077287023,8220DB002645,"Ballyfermot, Lally Road",0
53.3416887629,,-6.33021750068,8220DB005134,"Ballyfermot, Lally Road",0
53.3987923978,,-6.35177289546,8240DB007247,"Cloghran, Rosemount Business Park",0
53.2778139099,,-6.21806498709,8250DB004848,"Sandyford, Blackthorn Drive (Blackthorn Road)",0
53.4033525831,,-6.35788327543,8240DB007243,"Blanchardstown, Ballycoolin Road (Snugborough Road)",0
53.398408573,,-6.35001323216,8240DB007242,"Cloghran, Ballycoolin Road (Rosemount Business Park)",0
53.3463209319,,-6.32788863732,8220DB002248,"Islandbridge, Sports Grounds",0
53.3465317047,,-6.32113644945,8220DB002249,"Islandbridge, Neptune Rowing Club",0
53.3483113088,,-6.34364235371,8220DB002246,"Chapelizod, Chapelizod Bridge",0
53.346752859,,-6.33628291602,8220DB002247,"Chapelizod, Chapelizod School",0
53.3508843467,,-6.35160907436,8220DB002244,"Chapelizod, Lucan Road (Belgrove Park)",0
53.3494632047,,-6.34828421129,8220DB002245,"Chapelizod, Lucan Road (Laurence Brook)",0
53.3519743827,,-6.35569799516,8220DB002243,"Chapelizod, Lucan Road",0
53.3998942675,,-6.19789824293,8220DB001268,"Darndale, Belcamp Avenue",0
53.2827344472,,-6.46311410867,8230DB003439,"Rathcoole, Main Street (Maple Grove)",0
53.2914440315,,-6.42797074305,8230DB003438,"Citywest, Bianconi Avenue",0
53.3395977006,,-6.27547024422,8220DB007413,"Liberties, Dean Street",0
53.3282794863,,-6.38511987193,8230DB006150,"Clondalkin, New Nangor Road",0
53.3284320527,,-6.37451462936,8230DB006153,"Fox & Geese, M50 Flyover",0
53.3284283858,,-6.38416840256,8230DB006152,"Clondalkin, New Nangor Road",0
53.281658911,,-6.44808085536,8230DB003435,"Saggart, Millrace Estate",0
53.3264321427,,-6.36038859789,8230DB006154,"Fox & Geese, New Nangor Road (Knockmitten Lane)",0
53.2835909674,,-6.46053379053,8230DB003437,"Rathcoole, Fitzmaurice Road",0
53.2833133145,,-6.45297006323,8230DB003436,"Rathcoole (South Dublin), Spring Bank Estate",0
53.2917165839,,-6.26731915076,8250DB001310,"Nutgrove, Nutgrove Avenue (Whitehall Road)",0
53.2921889289,,-6.26456985818,8250DB001311,"Nutgrove, Nutgrove Avenue (Whitebarn Road)",0
53.293309965,,-6.26131412008,8250DB001312,"Nutgrove, Church Of The Good Shepherd",0
53.2941991033,,-6.25880272841,8250DB001313,"Churchtown, Nutgrove Avenue",0
53.2942267142,,-6.25823154105,8250DB001314,"Churchtown, Nutgrove Avenue",0
53.2921661625,,-6.26424076011,8250DB001315,"Nutgrove, Nutgrove Avenue (Whitebarn Road)",0
53.2930207434,,-6.26182090885,8250DB001316,"Nutgrove, Oakdown Road",0
53.2919347715,,-6.26996547269,8250DB001317,"Nutgrove, Nutgrove Avenue (Whitehall Road)",0
53.2925350392,,-6.27231138277,8250DB001318,"Nutgrove, Nutgrove Avenue (Loreto Avenue)",0
53.2937102018,,-6.27587930843,8250DB001319,"Nutgrove, Hockey Club",0
53.4008555066,,-6.20024887014,8220DB001267,"Darndale, Ferrycarrig Park",0
53.2108556391,,-6.11726373759,8350DB004129,"Bray, Bray Road",0
53.4020554115,,-6.20472518436,8220DB001266,"Priorswood, Saint Francis Church",0
53.2131981481,,-6.17656131925,8350DB004120,"Enniskerry, Killegar House",0
53.2217038089,,-6.12176011528,8250DB005090,"Dún Laoghaire-Rathdown, Shaganagh Cemetery",0
53.3019429378,,-6.21296416408,8250DB002082,"Belfield, Foster's Avenue (North Avenue)",0
53.2791505295,,-6.40175897234,8230DB002353,"Citywest, Fortunestown Road",0
53.2957558417,,-6.31333227952,8230DB002600,"Templeogue, Cheeverstown House",0
53.2805738833,,-6.47685340983,8230DB003443,"Rathcoole, Johnstown Road (St.Patrick's Crescent)",0
53.4278625225,,-6.24172623591,8240DB007401,Dublin Airport,0
53.4268556196,,-6.23926975991,8240DB007400,Dublin Airport,0
53.4009317115,,-6.38599410153,8240DB004999,"Corduff, Warrenstown Estate",0
53.2908505767,,-6.22796280459,8250DB003026,"Kilmacud, Drummartin Road (Eden Park Drive)",0
53.3095400906,,-6.32072756107,8220DB006163,"Walkinstown, Greentrees Park",0
53.4028422286,,-6.15145015819,8220DB006317,"Clongriffin, Park and Ride Car Park",0
53.2779689604,,-6.39676450981,8230DB002357,"Jobstown, the Jobstown House",0
53.3583921081,,-6.30307699924,8220DB001657,"Cabra, Blackhorse Avenue",0
53.2771737031,,-6.37784004675,8230DB007331,Enterprise Centre,0
53.3311830099,,-6.27534427274,8220DB001347,"Leonard's Corner, Upper Clanbrassil Street",0
53.3271710644,,-6.27760796336,8220DB001344,"Harolds Cross, Harold's Cross Road (Greenmount Lane)",0
53.3287960763,,-6.27623629639,8220DB001345,"Harolds Cross, Le Vere Terrace",0
53.3213454991,,-6.27938875924,8220DB001342,"Harolds Cross, Harold's Cross Road",0
53.322667285,,-6.27942564412,8220DB001343,"Harolds Cross, Shamrock Villas Estate",0
53.3164701423,,-6.28099578091,8220DB001340,"Terenure, Harold's Cross Road",0
53.3192275895,,-6.27899363576,8220DB001341,"Harolds Cross, Harold's Cross Road (Rathgar Avenue)",0
53.2798151061,,-6.21304779686,8250DB004847,"Sandyford, Luas Car Park",0
53.3322495354,,-6.27388983282,8220DB001348,"Leonard's Corner, South Circular Road (Longwood Ave)",0
53.3323857279,,-6.27088132288,8220DB001349,South Circular Road (Carlisle St),0
53.3960347624,,-6.26437695995,8220DB000094,"Ballymun, Civic Centre",0
53.2063240841,,-6.49381481119,8350DB004015,"Kilbride (Carlow), Golden Hill",0
53.2116348611,,-6.48451038142,8350DB004014,"Kilbride, June Blake's Garden",0
53.2032026587,,-6.49859471622,8350DB004017,"Kilbride (Carlow), Hempstown",0
53.22352181,,-6.46731700833,8350DB004011,"Kilbride (Carlow), Carrig View",0
53.3030481819,,-6.20994703866,8250DB002071,"Belfield, Fosters Avenue (Stillorgan Road)",0
53.2147256994,,-6.47737874805,8350DB004013,"Kilbride, Antique Shop",0
53.2172340293,,-6.47321677299,8350DB004012,"Kilbride, Lisheen View",0
53.3239619235,,-6.33518822199,8220DB002182,"Drimnagh, Walkinstown Parade",0
53.1939813614,,-6.51008170572,8350DB004019,"County Wicklow, Hempstead",0
53.1972461161,,-6.50666071742,8350DB004018,"County Wicklow, Kilteel Road",0
53.3595962005,,-6.42704069295,8230DB002217,"Ballyowen, Old Lucan Road",0
53.1071879096,,-6.49187452362,8350DB007270,"County Wicklow, Valleymount Road",0
53.0765724635,,-6.0677672868,8350DB007271,"Newcastle, Newcastle Road (Newcastle Road)",0
53.0764799764,,-6.06760723972,8350DB007272,"Newcastle, Newcastle Road (Newcastle Road)",0
53.461918381,,-6.23018312492,8240DB003686,"Broadmeadow, Rathbeale Crescent",0
53.4312455163,,-6.13473093058,8240DB006135,"Portmarnock, Hill Court Estate",0
53.3606013494,,-6.2433250395,8220DB000509,"North Strand, Ballybough Road (Clonliffe Road)",0
53.3032577851,,-6.31120602517,8230DB002402,"Templeogue, Templeogue College",0
53.3607056847,,-6.24369637425,8220DB000501,"North Strand, Ballybough Road (Clonliffe Road)",0
53.3590360763,,-6.24628915528,8220DB000500,"North Strand, Ballybough Road (Foster Terrace)",0
53.4300329055,,-6.30100678995,8240DB007022,"St. Margaret's, School",0
53.3600556757,,-6.43669950684,8230DB002219,"Lucan, Lucan Road (Lucan Heights)",0
53.2991460631,,-6.17488187678,8250DB007660,"Blackrock (DunLaoghaire-Rathdown), Frascati Road",0
53.3012744387,,-6.18064279984,8250DB006334,"Blackrock (DunLaoghaire-Rathdown), Frascati Shopping Centre",0
53.3522523455,,-6.25995235703,8220DB004508,"Dublin, Cathal Brugha Street",0
53.3199969912,,-6.24421284443,8220DB000884,"Clonskeagh, Milltown Park",0
53.3307310457,,-6.27516731881,8220DB001290,"Leonard's Corner, Upper Clanbrassil Street",0
53.3611356864,,-6.21392866651,8220DB001743,"Clontarf, Styles Road",0
53.3256246051,,-6.27819570402,8220DB001292,"Harolds Cross, Saint Clare's Convent",0
53.3228603639,,-6.27910262973,8220DB001293,"Harolds Cross, Harold's Cross Race Track",0
53.360256519,,-6.20266663793,8220DB001746,"Clontarf, Oultan Road",0
53.3593509923,,-6.19686014145,8220DB001747,"Clontarf, Clontarf Road at Church",0
53.3603486399,,-6.20879297701,8220DB001744,"Clontarf, Clontarf Road (Castle Avenue)",0
53.3603470797,,-6.20569788497,8220DB001745,"Clontarf, Clontarf Road (near Scoil Uí Chonaill)",0
53.3107469925,,-6.28302665101,8220DB001298,"Terenure, Elm Park Terrace",0
53.3083957028,,-6.28390135641,8220DB001299,"Terenure, Terenure Road",0
53.3582570201,,-6.19346576182,8220DB001748,"Dollymount, Vernon Court",0
53.3585903733,,-6.19055194015,8220DB001749,"Dollymount, Clontarf Bus Garage",0
53.4455362433,,-6.23524530595,8240DB005029,"Rathingle, Boroimhe Estate",0
53.4446475316,,-6.23106682513,8240DB005028,"Rathingle, Boroimhe Maples",0
53.3497525707,,-6.25249852017,8220DB004717,Busáras,0
53.3346017677,,-6.2793056488,8220DB004855,"Warrenmount, O'Donovan Road",0
53.3381491415,,-6.27910275885,8220DB004854,"Warrenmount, Ardee Street",0
53.361676598,,-6.48290199123,8260DB003955,"Leixlip, Cooldrinagh Road",0
53.4470560343,,-6.22801584251,8240DB003695,"Swords, Dublin Road (near Airside Junction)",0
53.3647523878,,-6.28712165248,8220DB004501,"Cabra East, Faussagh Road (Quarry Road)",0
53.364047442,,-6.28372396889,8220DB004500,"Cabra East, Faussagh Road (Dowth Ave)",0
53.3643398774,,-6.48666900722,8260DB003957,"Leixlip, Leixlip Village",0
53.3732987134,,-6.38900800153,8240DB007233,"Carpenterstown, Carpenterstown Road",0
53.4038388087,,-6.39095252028,8240DB004996,"Mulhuddart, Castlecurragh ESaint",0
53.3460128066,,-6.25613609917,8220DB000340,"Dublin City South, Pearse Street Garda Station",0
53.2824897977,,-6.30070203345,8230DB007442,"Ballyboden, The Glen",0
53.3455641183,,-6.25680026076,8220DB000342,Trinity College,0
53.2823865091,,-6.29913139992,8230DB007444,"Ballyboden, Ballyboden Way",0
53.279611751,,-6.30246583778,8230DB007445,"Ballyboden, Scholarstown Road",0
53.4117260674,,-6.42298155959,8240DB004990,"Damastown Industrial Park, Damastown Road",0
53.3455062737,,-6.25653226622,8220DB000346,"Trinity College, Garda Station",0
53.2818173347,,-6.29577962324,8230DB007449,"Ballyboden, Taylor's Lane",0
53.3041728177,,-6.29340389752,8220DB001124,"Terenure, Templeogue Road",0
53.3072196343,,-6.28837535253,8220DB001122,"Terenure, Templeogue Road",0
53.3055770247,,-6.29103703014,8220DB001123,"Terenure, Lakeland's Park",0
53.4031354041,,-6.38944501551,8240DB004998,"Mulhuddart, Castlecurragh Heath",0
53.3090015976,,-6.28540774794,8220DB001121,"Terenure, Terenure Cross Library",0
53.3280888161,,-6.33851063578,8220DB004406,"Bluebell (Dublin City), Bluebell Brooks Thomas",0
53.3465523258,,-6.28529800757,8220DB004407,"James's Gate, Guinness Store",0
53.334373918,,-6.31943674567,8220DB004400,"Drimnagh, Galtymore Road (Carrow Rd)",0
53.4548600672,,-6.26429764086,8240DB007654,"Knocksedan, Knocksedan",0
53.3842090445,,-6.37171396741,8240DB004314,"Blanchardstown, Castleknock Road (Navan Road)",0
53.4025827575,,-6.30157442718,8240DB006364,"Charlestown, Charlestown New Road",0
53.3633746469,,-6.30329971301,8220DB001905,"Cabra, Navan Road",0
53.361200762,,-6.29707553938,8220DB001906,"Cabra, Cabra Cross",0
53.3599049454,,-6.29382178509,8220DB001907,"Cabra East, Railway Bridge",0
53.3353676155,,-6.5529526474,8260DB007083,"Celbridge, Clane Road (Courtyard Estate)",0
53.2861123044,,-6.14570933636,8250DB002031,"Dun Laoghaire, Mounttown Park",0
53.2895238359,,-6.14487156099,8250DB002032,"Dun Laoghaire, Kendal House",0
53.3474086104,,-6.55051721303,8260DB007080,"Celbridge, Willowbrook Park",0
53.4092575333,,-6.37099799454,8240DB004978,"Corduff (Fingal), Blanchardstown Corporate Park",0
53.4113367786,,-6.37782310054,8240DB004979,"Corduff (Fingal), Cruiserath Road",0
53.3379541588,,-6.54025127147,8260DB007085,"Celbridge, English Row",0
53.3378767916,,-6.54053922583,8260DB007084,"Celbridge, English Road",0
53.3989987857,,-6.36941989342,8240DB004974,"Corduff (Fingal), National Aquatic Centre",0
53.2948871708,,-6.13490268687,8250DB002039,"Dun Laoghaire, Outside Train Station",0
53.3924080528,,-6.29273239174,8220DB004376,"Finglas, Clancy Avenue",0
53.3944892873,,-6.28994244366,8220DB004377,"Finglas, McKee Road",0
53.3659285746,,-6.29267946477,8220DB004371,"Cabra East, Carnlough Road",0
53.382048482,,-6.27610007086,8220DB004372,"Glasnevin, West Park Drive",0
53.2806956244,,-6.26104643996,8250DB002852,Broadford Road (Stone Masons Way),0
53.2808253393,,-6.26069624221,8250DB002853,Broadford Road (Stone Masons Way),0
53.2796814912,,-6.25561386027,8250DB002850,"Ballinteer, Broadford Road (Chestnut Grove)",0
53.280690644,,-6.25824221362,8250DB002851,"Ballinteer, Broadford Road",0
53.2771914753,,-6.25498047982,8250DB002856,"Ballinteer, Broadford Lawn",0
53.2747702696,,-6.25536401743,8250DB002857,"Ballinteer, Broadford Road (Broadford Rise)",0
53.2807215413,,-6.25728115164,8250DB002854,"Ballinteer, Broadford Walk",0
53.2791896182,,-6.25516900458,8250DB002855,"Ballinteer, Broadford Road (Chestnut Grove)",0
53.2751860347,,-6.25245304316,8250DB002858,"Ballinteer, Ballintyre Woods",0
53.2769905048,,-6.24863050512,8250DB002859,"Ballinteer, Ballinteer Park",0
53.3044704091,,-6.41392778222,8230DB005121,"Clondalkin, Naas Road N7",0
53.3382457821,,-6.26591384363,8220DB007579,"Dublin City South, Redmond's Hill",0
53.3424601007,,-6.26460140803,8220DB007578,"Dublin City South, South Great George's Street",0
53.3832966132,,-6.23724945651,8220DB000235,"Whitehall, Beaumont Road Collinswood Estate",0
53.3849504827,,-6.23482084272,8220DB000234,"Beaumont, Beaumont Grove",0
53.3820319329,,-6.24352519976,8220DB000237,"Whitehall, Collins Avenue",0
53.3820247431,,-6.23815886004,8220DB000236,"Beaumont (Dublin City), Yellow Road",0
53.3336970205,,-6.26524250334,8220DB007577,Camden Street,0
53.3858213106,,-6.23353699416,8220DB000233,"Beaumont, Shantalla Road (Beaumont Road)",0
53.4002486445,,-6.20531258671,8220DB004692,"Darndale, Glin Sports Centre",0
53.384151788,,-6.17572742205,8220DB000723,"Edenmore, East South B. Sub Station",0
53.3811136997,,-6.17572202474,8220DB000722,"Raheny, Outside Train Station",0
53.3937048519,,-6.16683802482,8220DB000727,"Donaghmede, Donaghies Estate",0
53.3917483514,,-6.16761378067,8220DB000726,"Donaghmede, Millbrook Avenue",0
53.3895723721,,-6.17048881127,8220DB000725,"Edenmore, Raheny Road",0
53.3869554629,,-6.17451001141,8220DB000724,"Edenmore, Grange Woodbine Community Centre",0
53.3965584588,,-6.16244459518,8220DB000729,"Donaghmede, Scoil Bride",0
53.3953162107,,-6.16349059472,8220DB000728,"Donaghmede, Church Of The Holy Trinity",0
53.3213702339,,-6.33947719789,8220DB002728,"Walkinstown, Walkinstown Avenue Park",0
53.2641117048,,-6.24017718941,8250DB003495,"Ballinteer, Woodside Road",0
53.2654029955,,-6.23450229203,8250DB003494,"Ballinteer, Blackglen Court",0
53.2617849309,,-6.23478625913,8250DB003497,"Ballinteer, Woodside Road(Slate Cabin Lane)",0
53.2630693326,,-6.23776150051,8250DB003496,"Ballinteer, junction Blackglen Road",0
53.4406701686,,-6.17637753818,8240DB003579,"Malahide, Auburn House",0
53.4378137935,,-6.17708691844,8240DB003578,"Malahide, Streamstown Lane",0
53.2652072461,,-6.22978800774,8250DB003493,"Ballinteer, Lambs Cross",0
53.2819876741,,-6.19497510719,8250DB003320,"Galloping Green, Brewery Road",0
53.4243220555,,-6.17646046973,8240DB003575,"Kinsealey, Malahide Road (Chapel Road)",0
53.2521797542,,-6.12493630566,8250DB007317,"Ballybrack, Wyattville Road",0
53.4321596018,,-6.17704298232,8240DB003577,"Malahide, Feltrim Lane",0
53.429315183,,-6.17794729355,8240DB003576,"Kinsealey, Copperbush",0
53.5781445634,,-6.12539934629,8240DB003571,"Skerries, Selskar Court",0
53.2599931041,,-6.23214691339,8250DB003498,"Glencullen, Rockfield",0
53.4254717838,,-6.17641125403,8240DB003573,"Kinsealey, Church",0
53.4543457636,,-6.22441457555,8240DB003572,"Swords, Forest Road",0
53.291344362,,-6.3128160628,8230DB002515,"Templeogue, Knocklyon Road",0
53.2894387134,,-6.37427044039,8230DB004646,"Tallaght, Tallaght Hospital",0
53.3237589731,,-6.33288429329,8220DB002727,"Bluebell (Dublin City), Drimnagh Castle School",0
53.3238417591,,-6.3304491348,8220DB002726,"Drimnagh, Slieve Bloom Park",0
53.3432718552,,-6.31051108492,8220DB002721,"Islandbridge, Con Colbert Road (South Circular Road)",0
53.3803034313,,-6.2760052198,8220DB000179,"Glasnevin, Ballygall Road East",0
53.3520556988,,-6.23311600529,8220DB002720,"East Wall, St Mary's Road North",0
53.3316230664,,-6.24573232583,8220DB007370,"Dublin City South, Burlington Place",0
53.2943462091,,-6.15792431673,8250DB003039,"Monkstown, Monkstown Road (Albany Avenue)",0
53.2947524808,,-6.16095226,8250DB003038,"Monkstown, Monkstown Road",0
53.4038763116,,-6.29144598183,8220DB006367,"Hampton Wood, Jamestown Rd, Hampton Wood Road",0
53.3752374407,,-6.18587821349,8220DB000659,All Saints Road (Sybill Hill Ave),0
53.3749800485,,-6.18313861992,8220DB000658,"Raheny, All Saints Road (Waterfall Road)",0
53.3755453979,,-6.17895111704,8220DB000657,"Raheny, All Saints Park",0
53.3764702008,,-6.17770919176,8220DB000656,"Raheny, All Saints Park",0
53.3777386714,,-6.17543040233,8220DB000655,"Raheny, Watermill Drive",0
53.2991571865,,-6.23351525488,8250DB003030,"Clonskeagh, Larchfield Road",0
53.3794630466,,-6.17534163896,8220DB000653,"Raheny, Main Street Raheny",0
53.2958444057,,-6.16765645848,8250DB003036,"Monkstown (DunLaoghaire-Rathdown), Montpellier Manor",0
53.3754794508,,-6.17993090906,8220DB000651,"Raheny, All Saints Road (Near Tennis Courts Car Park)",0
53.3754028537,,-6.18552548323,8220DB000650,All Saints Road (Sybill Hill Ave),0
53.5099079821,,-6.1801003595,8240DB003759,"Turvey, Lusk Road",0
53.3372994358,,-6.37886256841,8220DB006023,"Parkwest, Barnville Green",0
53.338069156,,-6.37664091663,8220DB006020,"Parkwest, Cherry Orchard Avenue",0
53.2297430756,,-6.12426926959,8250DB003140,"Shankill, Dublin Road",0
53.3355919772,,-6.37954298309,8220DB006026,"Parkwest, Barnville Walk",0
53.3345546216,,-6.37860629729,8220DB006027,"Parkwest, Railway Bridge",0
53.3373727301,,-6.37896490433,8220DB006024,"Parkwest, Barnville Green",0
53.3359186523,,-6.37911014843,8220DB006025,"Parkwest, Barnville Walk",0
53.4608930052,,-6.21864425962,8240DB003751,"Swords, Carnegie Court",0
53.4684949369,,-6.21309896076,8240DB003750,"Swords, Balheary Park",0
53.3345956537,,-6.37898013072,8220DB006028,"Parkwest, Railway Bridge",0
53.3325082489,,-6.37485512551,8220DB006029,"Parkwest, Park West Avenue",0
53.4942829566,,-6.19525422385,8240DB003755,"Turvey, Drimnagh Road(Turvey Road)",0
53.5044145431,,-6.18826572119,8240DB003757,"Turvey, Lusk Road (Balleally Lane)",0
53.502483097,,-6.19189079814,8240DB003756,"Turvey, Newhaggard Bridge",0
53.3580651515,,-6.28461042895,8220DB000800,"Cabra East, Grangegorman Hospital",0
53.4061988263,,-6.39534560192,8240DB001829,"Mulhuddart, Parslickstown Avenue",0
53.4070254952,,-6.39800683659,8240DB001828,"Mulhuddart, Roundabout Damastown Avenue",0
53.3483691132,,-6.22695976019,8220DB007399,The 3Arena (Point Depot),0
53.3474994233,,-6.23985336341,8220DB007398,"Docklands, Convention Centre",0
53.3476940317,,-6.24330006146,8220DB007397,"Docklands, Guild Street Jurys Hotel",0
53.3761089443,,-6.32161148977,8220DB007396,"Ashtown, Compass Court",0
53.4070419408,,-6.39856273806,8240DB001827,"Mulhuddart, FAS Centre Roundabout",0
53.4059077232,,-6.39508582656,8240DB001826,"Mulhuddart, Parslickstown Avenue",0
53.3464604154,,-6.26093925923,8220DB007392,"Temple Bar, Aston Quay",0
53.3390907478,,-6.2499160171,8220DB007391,Merrion Square South,0
53.3395130189,,-6.25113016793,8220DB007390,Merrion Square South,0
53.3992446818,,-6.1635319436,8220DB004594,"Balgriffin, Clare Hall Estate (Templeview Avenue)",0
53.3281014584,,-6.41135478362,8230DB007201,"Nangor, Bawnogue Road, Lockview Road",0
53.3704531439,,-6.38794319215,8240DB004574,"Carpenterstown, Burnell Park Avenue",0
53.3726644051,,-6.38862615926,8240DB004575,"Carpenterstown, Shopping Centre",0
53.3910184657,,-6.16690837599,8220DB000959,"Donaghmede, Kilbarrack Road",0
53.3184852575,,-6.2313210636,8220DB000772,"Donnybrook, Donnybrook Bus Garage",0
53.3160725163,,-6.25915818006,8220DB000893,"Rathmines, Cowper Road",0
53.3249374452,,-6.31823136158,8220DB002101,"Walkinstown, Crumlin Childrens Hospital",0
53.3212566233,,-6.37759441935,8230DB004549,"Clondalkin, Woodford Hill",0
53.3220826955,,-6.32999241707,8220DB002103,"Walkinstown, Shopping Centre",0
53.3241948461,,-6.32614190218,8220DB002102,"Drimnagh, Drimnagh Rd, Balfe Rd",0
53.3236525794,,-6.33749707765,8220DB002105,"Drimnagh, Long Mile Road",0
53.3201481073,,-6.26498157906,8220DB006042,"Rathmines, Church Avenue",0
53.2984686261,,-6.23375372021,8250DB003015,"Clonskeagh, Larchfield Road",0
53.3775262086,,-6.22511728191,8220DB001194,"Beaumont (Dublin City), Collins Avenue",0
53.3192830972,,-6.43437766996,8230DB004545,"Nangor, Business Park",0
53.2328442315,,-6.4563184005,8230DB004010,"Saggart, Fairway View",0
53.3001489371,,-6.23311422692,8250DB003014,"Clonskeagh, Harlech Downs Estate",0
53.3176551118,,-6.24082667971,8220DB000856,"Milltown (Dublin City), Clonskeagh Road (Eglington Road)",0
53.3896860703,,-6.29849455937,8220DB004592,Jamestown Road (Seamus Ennis Road),0
53.3133721496,,-6.26135424685,8220DB000896,"Rathgar, Palmerston Park",0
53.2782087321,,-6.18406714943,8250DB002016,"Deansgrange, Stillorgan Road (Newtownpark Ave)",0
53.292020261,,-6.22864943481,8250DB003018,"Goatstown, Drummartin Terrace",0
53.3254792403,,-6.24173582106,8220DB000776,"Donnybrook, Morehampton Road",0
53.3269721601,,-6.24362614365,8220DB000777,"Donnybrook, Morehampton Road",0
53.3836698114,,-6.42054613961,8240DB001912,"Clonsilla, Clonsilla Road",0
53.2846412135,,-6.36063933901,8230DB002616,"Tallaght, Old Bawn Estate (Watergate Estate)",0
53.3158800692,,-6.22778152243,8220DB000771,"Donnybrook, Teresian School",0
53.3287117683,,-6.25867358187,8220DB002813,"Ranelagh, Ranelagh Road",0
53.3319275451,,-6.26223625673,8220DB002812,"Dublin City South, Mercer Charlotte House",0
53.3393595021,,-6.25230781932,8220DB002811,"Dublin City South, Upr Merrion Street (Opp. Natural History Museum)",0
53.3407949111,,-6.25089748919,8220DB002810,Merrion Square West,0
53.3111523689,,-6.24786255466,8220DB002817,"Milltown, Alexandra College",0
53.3898318021,,-6.15290114573,8220DB000956,"Kilbarrack, Naomh Barrog GAA Club",0
53.3158510031,,-6.24526859253,8220DB002815,"Milltown (Dublin City), Little Grove",0
53.3260337723,,-6.25562995154,8220DB002814,"Ranelagh, Ranelagh Road (Charleston Road)",0
53.343504007,,-6.40710263291,8230DB002678,"Ronanstown, Rowlagh Estate",0
53.3199163485,,-6.23327331931,8220DB000773,"Donnybrook, Donnybrook Road",0
53.3127453741,,-6.33265318896,8230DB002461,"Greenhills, Saint James's Road (St.Conleth's Rd)",0
53.3121889734,,-6.33657690907,8230DB002460,"Greenhills, St.James's Rd (St.Brenda's Crescent)",0
53.2876291412,,-6.25698500748,8250DB001052,"Nutgrove, Barton Road East",0
53.3203299516,,-6.29190358357,8220DB002497,"Kimmage, Sundrive Road",0
53.3220124488,,-6.29390794719,8220DB002496,"Kimmage, Sundrive Road",0
53.3212199106,,-6.2969417818,8220DB002495,"Kimmage, Stannaway Road",0
